thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome
43.5,109.0,-0.0,1.3,c4,3.0,1.0,0
45.400000000000006,77.0,6.0,NA,c1,4.0,NA,1
38.3,73.0,2.7,-1.7000000000000002,c2,5.0,NA,0
43.1,140.0,-3.0,-6.7,c1,3.0,0.0,1
47.3,58.0,-1.2000000000000002,3.5,c1,3.0,0.0,1
56.6,127.0,-0.2,-2.9000000000000004,c2,5.0,0.0,1
63.900000000000006,154.0,3.8,4.9,c1,2.0,1.0,0
39.1,63.0,4.2,2.2,c1,1.0,0.0,1
53.3,88.0,4.7,1.4,c1,3.0,0.0,1
41.8,76.0,-2.1,-9.3,c1,3.0,1.0,0
54.0,88.0,5.1000000000000005,-4.800000000000001,c3,5.0,0.0,0
49.1,100.0,-1.1,-3.6,c4,3.0,0.0,0
35.5,100.0,-0.8,-3.0,c1,3.0,NA,0
57.6,103.0,-2.1,-6.7,c1,3.0,1.0,1
45.3,117.0,2.8000000000000003,1.9,c1,3.0,1.0,1
45.900000000000006,131.0,-3.2,4.4,c3,5.0,NA,0
41.6,98.0,5.300000000000001,9.8,c1,3.0,0.0,1
44.900000000000006,106.0,-0.4,-1.6,NA,4.0,0.0,1
53.6,90.0,5.2,3.4000000000000004,c2,2.0,0.0,1
48.6,27.0,4.4,5.2,c3,5.0,1.0,1
52.8,121.0,4.9,4.0,c2,5.0,0.0,0
53.1,127.0,-2.0,-0.4,c3,5.0,0.0,0
60.7,125.0,2.8000000000000003,2.2,c1,5.0,0.0,0
47.400000000000006,120.0,2.8000000000000003,1.5,c1,4.0,0.0,1
38.3,66.0,3.9,-0.7000000000000001,c3,4.0,0.0,0
58.7,129.0,-0.7000000000000001,-0.5,c3,1.0,NA,0
47.5,136.0,4.9,-6.7,c1,2.0,0.0,1
59.1,133.0,3.4000000000000004,2.7,c1,4.0,0.0,0
53.2,142.0,4.0,-6.7,c1,2.0,0.0,1
NA,135.0,4.6000000000000005,3.7,c4,3.0,NA,0
53.0,72.0,4.3,-1.8,c1,3.0,0.0,1
65.8,146.0,4.800000000000001,8.200000000000001,c4,3.0,0.0,0
66.8,111.0,4.5,2.9000000000000004,c4,2.0,NA,0
NA,71.0,-3.2,-4.2,c2,5.0,1.0,1
51.400000000000006,95.0,1.4,1.5,c4,2.0,0.0,0
58.8,162.0,3.9,-1.7000000000000002,c1,4.0,NA,0
43.400000000000006,74.0,5.2,7.9,c1,1.0,NA,1
NA,57.0,-0.3,1.2000000000000002,c2,4.0,NA,1
50.0,61.0,-5.0,-8.200000000000001,NA,4.0,1.0,0
52.7,118.0,4.3,-2.1,c5,5.0,0.0,1
43.5,69.0,-2.0,-4.9,c2,1.0,NA,0
37.4,24.0,1.6,-0.6000000000000001,c1,4.0,1.0,0
33.6,35.0,5.9,-1.1,c1,2.0,NA,0
41.2,90.0,2.7,-1.2000000000000002,c2,2.0,1.0,0
46.5,115.0,4.4,-0.3,c3,2.0,1.0,0
47.8,84.0,6.1000000000000005,2.9000000000000004,c2,4.0,NA,1
65.7,144.0,1.0,-1.6,c4,5.0,1.0,0
NA,140.0,1.1,1.4,c1,4.0,1.0,0
42.5,66.0,2.5,0.7000000000000001,c2,2.0,1.0,0
52.900000000000006,102.0,-0.2,-0.0,c1,2.0,0.0,1
46.900000000000006,79.0,3.3000000000000003,2.3000000000000003,c3,2.0,NA,0
47.900000000000006,111.0,1.6,-1.0,c3,1.0,0.0,0
51.6,86.0,3.9,4.7,c2,4.0,1.0,1
55.1,76.0,NA,-12.4,c2,1.0,1.0,0
47.400000000000006,97.0,2.9000000000000004,-0.6000000000000001,c1,3.0,0.0,0
NA,145.0,8.0,2.9000000000000004,c5,3.0,0.0,0
41.0,99.0,-3.1,-3.8,c3,1.0,0.0,0
50.2,128.0,0.1,-4.2,c4,2.0,0.0,0
71.0,160.0,-1.2000000000000002,-0.4,c1,1.0,NA,0
51.900000000000006,105.0,3.1,4.2,c1,3.0,0.0,1
61.6,104.0,-1.5,-8.8,c2,4.0,NA,1
50.900000000000006,78.0,NA,2.1,c2,5.0,0.0,1
54.8,65.0,4.800000000000001,-2.9000000000000004,c2,2.0,0.0,1
49.7,132.0,-0.0,0.4,c1,2.0,1.0,1
48.8,89.0,8.0,3.4000000000000004,c2,3.0,0.0,1
43.900000000000006,44.0,0.4,-4.6000000000000005,c2,4.0,1.0,0
53.6,139.0,-1.7000000000000002,-10.3,c1,3.0,0.0,1
43.3,91.0,-0.7000000000000001,-2.6,c3,5.0,0.0,0
55.5,135.0,-1.3,-7.6,c3,1.0,NA,0
58.8,108.0,3.3000000000000003,-5.0,c1,4.0,1.0,1
53.1,NA,3.3000000000000003,2.1,c5,4.0,0.0,1
47.900000000000006,109.0,6.7,8.4,c5,2.0,0.0,1
53.8,NA,3.6,3.2,c2,2.0,1.0,0
47.7,89.0,1.4,-6.4,NA,2.0,0.0,0
57.6,148.0,2.8000000000000003,0.2,c2,2.0,1.0,0
35.5,101.0,5.7,6.2,c1,2.0,0.0,1
47.5,111.0,-3.7,-5.5,c1,4.0,0.0,1
34.2,44.0,4.2,3.4000000000000004,c1,NA,0.0,1
38.2,47.0,6.0,1.8,c1,4.0,0.0,1
61.1,151.0,NA,-0.9,c5,3.0,1.0,0
57.3,53.0,-2.8000000000000003,-6.9,c5,2.0,0.0,1
44.400000000000006,88.0,1.7000000000000002,2.4000000000000004,c2,4.0,0.0,1
38.1,84.0,1.3,2.4000000000000004,c2,2.0,0.0,0
26.4,47.0,3.8,NA,c5,1.0,1.0,0
45.8,92.0,-1.3,0.4,c3,3.0,0.0,0
69.5,144.0,5.5,-2.8000000000000003,c1,2.0,0.0,0
53.6,90.0,5.4,2.4000000000000004,c5,2.0,0.0,1
45.7,117.0,-2.1,-9.2,c2,3.0,1.0,1
53.900000000000006,122.0,3.7,-3.1,c1,3.0,1.0,1
37.7,74.0,6.6000000000000005,-1.6,c1,4.0,1.0,1
47.8,74.0,5.2,0.2,c3,3.0,1.0,0
51.0,99.0,-0.3,0.8,c1,3.0,1.0,1
49.5,156.0,3.5,1.1,c4,3.0,0.0,0
56.5,91.0,0.1,-4.0,c3,5.0,1.0,1
NA,146.0,0.3,-2.1,c1,1.0,0.0,1
55.5,62.0,1.3,-9.2,c1,4.0,1.0,0
44.6,68.0,-1.5,-0.5,c2,1.0,0.0,0
57.3,98.0,4.9,-6.9,c1,2.0,1.0,1
NA,148.0,-1.2000000000000002,-5.6000000000000005,c2,4.0,0.0,1
42.400000000000006,89.0,6.1000000000000005,3.4000000000000004,c5,2.0,0.0,1
43.1,124.0,3.6,3.4000000000000004,c3,1.0,NA,0
60.900000000000006,109.0,5.1000000000000005,3.9,c2,3.0,0.0,0
48.6,96.0,-4.6000000000000005,-5.9,c4,3.0,NA,0
61.400000000000006,110.0,4.4,8.4,c5,5.0,0.0,0
46.6,149.0,5.4,11.6,c4,5.0,1.0,0
61.8,90.0,3.3000000000000003,1.3,c1,2.0,0.0,1
51.2,88.0,5.800000000000001,3.1,c1,4.0,1.0,1
52.2,78.0,2.2,-0.4,c3,3.0,1.0,1
62.7,137.0,5.300000000000001,0.4,c1,3.0,1.0,0
47.3,65.0,7.1000000000000005,6.2,c2,1.0,0.0,1
42.6,137.0,1.2000000000000002,4.800000000000001,c4,4.0,0.0,0
46.6,97.0,-3.2,-14.9,c5,3.0,0.0,0
53.8,118.0,-0.6000000000000001,-2.9000000000000004,c1,5.0,0.0,1
37.6,92.0,3.9,8.1,c4,4.0,1.0,1
55.3,108.0,1.6,1.5,c2,3.0,1.0,1
45.8,96.0,-0.7000000000000001,-0.4,c3,5.0,1.0,0
59.3,118.0,2.5,-6.2,c1,2.0,1.0,1
31.0,82.0,-2.1,-0.5,c1,5.0,NA,1
43.900000000000006,68.0,2.4000000000000004,4.800000000000001,c3,1.0,0.0,0
36.7,51.0,0.0,-0.7000000000000001,c2,2.0,0.0,0
43.5,111.0,-2.3000000000000003,-6.4,c4,5.0,0.0,0
52.1,104.0,2.8000000000000003,2.7,c1,1.0,NA,1
48.7,44.0,-4.0,-9.5,c1,5.0,0.0,0
48.1,84.0,3.4000000000000004,-3.6,c1,1.0,0.0,0
48.900000000000006,139.0,-0.7000000000000001,1.2000000000000002,c3,4.0,0.0,0
51.8,99.0,-2.2,1.1,c3,3.0,0.0,0
42.1,72.0,5.5,0.1,c2,1.0,0.0,0
55.8,70.0,0.3,-6.300000000000001,c1,4.0,0.0,1
55.5,94.0,-0.9,-6.2,c1,1.0,1.0,0
53.2,74.0,4.4,3.1,c1,5.0,0.0,1
54.6,119.0,5.1000000000000005,-2.0,c1,5.0,1.0,1
52.5,106.0,6.4,9.5,c5,4.0,0.0,1
66.4,118.0,0.3,-3.3000000000000003,c1,NA,0.0,0
NA,79.0,-1.3,-1.2000000000000002,c1,3.0,0.0,1
47.7,137.0,-3.0,-7.4,c3,5.0,1.0,0
44.1,71.0,7.1000000000000005,7.1000000000000005,c5,4.0,1.0,1
41.900000000000006,68.0,3.0,3.8,c3,4.0,0.0,0
40.2,77.0,3.4000000000000004,-5.800000000000001,c1,5.0,0.0,0
43.0,86.0,4.9,-0.2,c2,3.0,0.0,1
49.6,112.0,-1.2000000000000002,-3.4000000000000004,c1,3.0,0.0,1
52.8,130.0,3.3000000000000003,-0.9,c1,5.0,1.0,1
50.6,124.0,-2.4000000000000004,-0.1,c3,4.0,0.0,1
44.0,156.0,-3.9,-7.6,c4,1.0,0.0,1
57.400000000000006,67.0,2.6,3.7,c1,2.0,0.0,1
56.1,117.0,6.5,6.1000000000000005,c3,3.0,1.0,0
48.900000000000006,84.0,-0.4,-2.4000000000000004,c3,1.0,0.0,0
44.900000000000006,146.0,-0.0,1.6,c2,3.0,0.0,1
54.5,113.0,6.6000000000000005,-2.3000000000000003,c1,2.0,0.0,1
51.7,48.0,-2.1,-3.7,c5,2.0,0.0,1
38.6,93.0,4.0,-1.4,c1,NA,0.0,1
49.6,107.0,5.4,2.7,c1,2.0,NA,1
52.3,124.0,4.4,0.3,c1,5.0,1.0,1
43.0,69.0,1.4,-0.1,c3,3.0,0.0,0
51.7,112.0,-0.3,-1.8,c4,5.0,0.0,1
38.5,73.0,5.6000000000000005,3.9,c1,4.0,NA,1
60.900000000000006,100.0,1.9,0.8,c1,3.0,NA,1
60.1,126.0,3.0,3.4000000000000004,c4,1.0,1.0,0
48.1,101.0,-1.0,-7.9,c3,5.0,NA,0
53.1,134.0,4.3,4.3,c5,4.0,0.0,1
30.9,69.0,0.6000000000000001,-7.5,c3,1.0,0.0,0
40.900000000000006,101.0,-1.0,-14.4,c3,5.0,0.0,0
47.8,64.0,2.8000000000000003,9.2,c2,3.0,0.0,1
41.6,124.0,6.5,0.1,c1,1.0,1.0,1
55.900000000000006,89.0,1.5,-2.2,c2,2.0,1.0,1
66.10000000000001,152.0,-3.5,-12.6,c2,5.0,0.0,0
40.7,92.0,4.7,0.6000000000000001,c2,3.0,0.0,1
43.5,93.0,-4.3,-4.5,c2,4.0,1.0,1
52.0,124.0,-2.7,-2.9000000000000004,c1,3.0,0.0,1
63.1,64.0,0.0,-6.7,c3,1.0,0.0,0
40.400000000000006,68.0,0.1,-3.4000000000000004,c2,2.0,1.0,0
52.2,124.0,5.6000000000000005,4.9,c4,5.0,1.0,0
64.7,177.0,5.0,3.8,c1,2.0,0.0,0
36.9,77.0,3.6,2.1,NA,5.0,1.0,1
39.900000000000006,17.0,5.0,6.0,c2,2.0,1.0,0
46.8,NA,-0.1,-2.2,c1,5.0,0.0,1
46.0,92.0,3.5,7.4,c2,1.0,1.0,0
56.7,141.0,0.7000000000000001,-2.3000000000000003,c2,3.0,0.0,0
52.1,105.0,-3.0,-1.3,c3,1.0,NA,0
36.0,42.0,5.0,5.9,c1,2.0,1.0,1
54.3,133.0,1.7000000000000002,-7.1000000000000005,c4,5.0,0.0,1
45.5,108.0,-3.0,-2.4000000000000004,c1,2.0,0.0,1
60.400000000000006,99.0,-2.2,-6.2,c2,5.0,1.0,1
NA,111.0,4.1000000000000005,-2.3000000000000003,c3,3.0,0.0,0
45.1,77.0,-1.3,-4.5,c1,4.0,0.0,1
54.5,100.0,4.0,2.6,c1,2.0,1.0,1
56.3,96.0,6.9,-2.2,c1,5.0,0.0,1
53.7,98.0,4.9,2.8000000000000003,c2,4.0,0.0,1
36.7,102.0,-0.6000000000000001,-3.0,c1,5.0,1.0,1
54.5,60.0,3.0,5.4,c5,1.0,1.0,1
41.900000000000006,116.0,0.6000000000000001,-3.8,c1,2.0,0.0,1
52.0,108.0,2.7,NA,c4,4.0,0.0,1
38.8,71.0,2.0,1.8,c5,4.0,1.0,1
53.7,107.0,1.6,-0.4,c1,2.0,0.0,1
43.7,65.0,4.9,8.1,c3,3.0,NA,0
39.900000000000006,39.0,3.0,9.2,c5,3.0,1.0,1
55.900000000000006,86.0,NA,-5.1000000000000005,c1,3.0,1.0,1
52.1,53.0,-4.2,-8.4,c2,3.0,1.0,0
45.2,56.0,7.1000000000000005,6.4,c3,3.0,0.0,0
61.8,76.0,5.5,NA,c3,2.0,1.0,0
46.6,127.0,4.1000000000000005,-3.5,c4,3.0,1.0,1
50.400000000000006,66.0,2.8000000000000003,6.4,c1,2.0,1.0,1
52.3,103.0,6.300000000000001,6.300000000000001,c1,2.0,0.0,0
45.2,122.0,1.6,-3.9,c3,4.0,1.0,0
53.900000000000006,130.0,6.5,17.3,c1,5.0,1.0,0
45.900000000000006,85.0,2.4000000000000004,-5.300000000000001,c3,2.0,1.0,0
46.900000000000006,87.0,-0.8,0.4,c2,5.0,1.0,1
NA,124.0,3.9,-1.6,c2,3.0,0.0,0
41.8,143.0,-0.3,5.7,c4,5.0,NA,0
30.8,79.0,-5.4,-8.6,c3,2.0,1.0,0
63.1,140.0,4.0,0.7000000000000001,c3,4.0,1.0,0
NA,NA,0.8,-8.5,c5,3.0,0.0,0
46.900000000000006,102.0,-0.3,6.9,c1,5.0,0.0,1
34.7,105.0,0.1,-4.1000000000000005,c3,1.0,1.0,0
47.7,109.0,3.9,3.9,c2,1.0,0.0,0
47.900000000000006,109.0,5.4,3.1,c2,5.0,1.0,1
48.6,72.0,2.7,-1.6,c4,1.0,1.0,0
41.2,55.0,-1.3,-12.2,c5,5.0,0.0,0
54.8,94.0,5.0,1.8,c2,1.0,0.0,0
54.400000000000006,131.0,2.1,-0.9,c4,1.0,0.0,0
38.2,103.0,5.6000000000000005,4.6000000000000005,c1,2.0,NA,1
55.8,146.0,8.1,14.6,c3,4.0,0.0,0
66.60000000000001,128.0,0.9,1.9,c4,3.0,NA,0
51.5,117.0,-2.9000000000000004,-0.5,c3,5.0,1.0,1
47.5,110.0,-0.8,-3.6,c3,3.0,1.0,0
49.0,96.0,4.0,-3.7,c4,3.0,1.0,0
55.1,100.0,-1.9,-4.5,c1,3.0,0.0,1
36.3,37.0,5.1000000000000005,-0.3,c3,3.0,NA,0
51.5,98.0,3.4000000000000004,1.2000000000000002,c3,3.0,NA,0
47.0,92.0,6.1000000000000005,1.6,c2,5.0,0.0,1
64.9,156.0,NA,-6.6000000000000005,c5,5.0,1.0,0
48.8,131.0,-3.3000000000000003,0.8,c2,1.0,1.0,1
63.5,127.0,4.2,1.5,c1,3.0,0.0,0
41.3,141.0,3.2,-0.2,c4,3.0,NA,1
54.900000000000006,113.0,-2.8000000000000003,-8.700000000000001,c1,4.0,1.0,1
52.7,133.0,-1.8,-5.2,c3,2.0,1.0,0
43.2,86.0,-5.0,-9.6,c5,5.0,0.0,1
51.6,72.0,1.4,-5.4,c4,3.0,0.0,0
59.900000000000006,105.0,3.5,2.2,c3,2.0,0.0,0
47.6,136.0,0.0,-3.6,c5,4.0,0.0,1
36.6,70.0,4.4,5.4,c2,3.0,1.0,1
50.0,88.0,5.800000000000001,1.9,c1,5.0,0.0,1
42.900000000000006,88.0,-2.6,-3.4000000000000004,c3,1.0,0.0,0
NA,85.0,4.6000000000000005,2.8000000000000003,c3,1.0,0.0,0
49.5,131.0,-2.1,-1.8,c4,5.0,0.0,1
36.5,128.0,-1.1,-6.2,c2,3.0,0.0,1
37.2,79.0,-0.1,2.1,c1,2.0,0.0,1
54.0,121.0,1.4,-5.4,c1,4.0,0.0,1
46.0,120.0,-3.5,-4.5,c1,5.0,1.0,1
29.6,69.0,-0.6000000000000001,-7.300000000000001,c3,5.0,0.0,0
56.400000000000006,87.0,0.8,-1.4,c2,5.0,NA,1
52.3,93.0,-2.4000000000000004,0.0,c1,2.0,1.0,1
44.400000000000006,102.0,4.4,4.6000000000000005,c1,5.0,0.0,1
39.6,93.0,0.3,3.2,c1,1.0,NA,1
56.8,63.0,2.6,-0.6000000000000001,c2,2.0,0.0,1
53.0,93.0,5.5,7.1000000000000005,c4,2.0,0.0,1
69.2,113.0,3.3000000000000003,-1.6,c5,2.0,0.0,1
53.5,130.0,1.9,-1.9,c2,2.0,0.0,0
53.3,87.0,5.6000000000000005,3.8,c2,5.0,1.0,1
48.8,86.0,5.0,6.4,c1,5.0,NA,1
56.7,98.0,4.2,-0.2,c2,2.0,0.0,1
55.2,130.0,3.1,4.1000000000000005,c3,NA,0.0,0
NA,143.0,0.6000000000000001,-0.1,c1,2.0,0.0,0
46.0,107.0,6.1000000000000005,5.1000000000000005,c1,3.0,1.0,1
46.7,124.0,2.1,NA,c4,5.0,0.0,1
46.3,127.0,-2.0,-5.0,c3,4.0,1.0,0
56.5,62.0,3.5,1.1,c2,3.0,0.0,1
62.2,137.0,4.4,3.6,c2,5.0,NA,0
46.5,84.0,3.7,-1.8,c2,3.0,0.0,1
46.8,61.0,-1.5,-8.4,c1,4.0,0.0,0
52.7,96.0,-2.3000000000000003,-12.7,c4,3.0,1.0,0
NA,117.0,-2.8000000000000003,-0.9,c1,4.0,NA,1
57.8,152.0,5.2,6.9,c1,2.0,0.0,0
32.1,34.0,4.800000000000001,-5.9,c2,1.0,0.0,0
43.5,106.0,4.4,2.6,c2,3.0,0.0,0
43.900000000000006,143.0,-3.1,-5.9,c2,2.0,0.0,1
31.6,118.0,-3.7,0.3,c4,3.0,0.0,1
42.400000000000006,0.0,2.5,-0.3,c1,4.0,1.0,0
42.8,147.0,4.2,4.4,c1,3.0,NA,0
48.5,124.0,4.7,0.7000000000000001,c1,2.0,0.0,1
59.1,53.0,0.5,-4.1000000000000005,c1,4.0,0.0,1
48.2,76.0,-0.3,1.4,c3,2.0,0.0,0
41.900000000000006,120.0,3.2,5.7,c2,1.0,1.0,0
49.7,109.0,2.9000000000000004,-4.5,c1,2.0,0.0,1
58.6,99.0,-3.9,-0.2,c3,1.0,1.0,0
42.3,89.0,2.8000000000000003,-3.3000000000000003,c3,2.0,0.0,0
42.900000000000006,103.0,5.2,-6.9,c5,4.0,0.0,1
54.6,92.0,4.2,2.1,c2,4.0,0.0,1
48.400000000000006,94.0,-4.2,-3.1,c3,3.0,0.0,0
55.3,133.0,NA,-9.3,c1,2.0,1.0,1
50.0,81.0,3.8,-6.7,c4,5.0,1.0,0
55.8,73.0,7.0,2.4000000000000004,c4,4.0,0.0,1
41.900000000000006,69.0,2.1,-2.4000000000000004,c3,1.0,NA,0
50.1,76.0,6.2,9.6,c3,3.0,0.0,0
48.5,81.0,-1.9,-3.2,c3,5.0,0.0,0
40.400000000000006,37.0,1.9,3.2,c2,5.0,1.0,0
37.6,86.0,-1.2000000000000002,-1.8,c2,2.0,1.0,0
55.6,133.0,6.4,10.6,c3,3.0,0.0,0
47.3,74.0,-1.2000000000000002,-6.5,NA,3.0,1.0,1
42.0,69.0,3.4000000000000004,1.0,c3,4.0,1.0,0
49.400000000000006,94.0,3.8,-4.9,c1,5.0,0.0,1
59.2,91.0,3.6,5.0,c2,3.0,0.0,1
31.9,96.0,3.1,5.800000000000001,c2,1.0,0.0,1
38.2,56.0,5.9,7.300000000000001,c1,4.0,1.0,1
42.8,74.0,2.5,0.0,c2,5.0,0.0,0
61.900000000000006,100.0,4.3,-4.1000000000000005,c1,5.0,1.0,1
52.400000000000006,131.0,1.5,-0.7000000000000001,c2,1.0,1.0,1
56.3,105.0,-3.3000000000000003,-7.300000000000001,c1,5.0,0.0,1
41.0,139.0,2.8000000000000003,4.7,c2,1.0,0.0,0
41.2,95.0,2.7,-1.0,c5,5.0,1.0,1
53.7,138.0,4.2,0.2,c1,4.0,0.0,1
50.6,92.0,-1.6,6.2,c1,1.0,0.0,1
54.6,82.0,5.0,6.2,c2,1.0,1.0,1
48.7,97.0,5.1000000000000005,7.4,c2,2.0,0.0,0
52.400000000000006,86.0,4.2,-0.1,c5,2.0,NA,1
51.400000000000006,49.0,1.5,-4.9,c3,1.0,0.0,0
56.400000000000006,138.0,5.5,NA,c4,5.0,0.0,0
56.6,112.0,3.6,7.9,c1,1.0,0.0,0
37.2,60.0,5.6000000000000005,-2.2,c1,5.0,0.0,1
32.2,80.0,-1.1,-4.800000000000001,NA,2.0,NA,0
58.2,115.0,NA,-2.7,c1,3.0,1.0,1
59.7,154.0,-2.4000000000000004,-1.7000000000000002,c2,4.0,0.0,0
42.0,98.0,-1.6,1.6,c2,2.0,0.0,1
35.300000000000004,71.0,1.1,-2.2,NA,3.0,1.0,1
51.0,120.0,3.7,0.1,c2,4.0,1.0,1
57.6,112.0,6.2,-4.5,c4,1.0,1.0,0
64.5,130.0,-2.0,-7.4,c2,NA,0.0,0
54.3,140.0,-1.0,3.9,c1,4.0,0.0,1
47.2,64.0,-0.9,-0.3,c1,2.0,1.0,0
43.0,65.0,-1.0,1.4,c2,1.0,1.0,0
50.3,89.0,3.4000000000000004,-0.1,c1,2.0,0.0,1
47.8,89.0,-1.5,-4.1000000000000005,c1,4.0,1.0,1
42.0,118.0,-1.7000000000000002,-3.1,c2,5.0,1.0,1
66.60000000000001,90.0,3.4000000000000004,2.8000000000000003,c2,2.0,0.0,0
64.4,124.0,-0.5,3.7,c2,3.0,1.0,0
59.3,101.0,5.0,-0.0,c5,2.0,0.0,1
42.8,134.0,5.800000000000001,2.9000000000000004,c1,5.0,0.0,0
57.0,136.0,2.6,-2.7,c5,NA,0.0,1
55.3,115.0,5.300000000000001,-5.300000000000001,c3,2.0,0.0,0
53.7,132.0,0.9,3.1,c4,1.0,0.0,0
60.2,82.0,2.5,8.0,c3,3.0,1.0,0
55.2,164.0,4.7,5.800000000000001,c1,3.0,1.0,0
56.1,88.0,-0.5,-1.1,c3,3.0,0.0,0
55.3,143.0,4.5,10.2,c4,2.0,0.0,0
52.900000000000006,120.0,5.4,5.1000000000000005,c3,1.0,0.0,0
35.9,83.0,5.6000000000000005,6.7,c4,1.0,0.0,1
50.8,134.0,6.4,4.6000000000000005,c1,4.0,0.0,0
45.7,120.0,2.5,1.9,c5,3.0,0.0,1
39.900000000000006,86.0,6.5,3.5,c5,2.0,0.0,1
63.6,112.0,7.0,8.1,c4,5.0,1.0,0
64.0,127.0,3.9,-2.8000000000000003,c3,5.0,NA,0
61.0,116.0,0.4,0.5,c4,4.0,NA,0
52.2,113.0,2.5,-3.1,c3,3.0,NA,0
61.0,146.0,3.7,3.8,c2,3.0,1.0,0
50.3,113.0,-3.8,5.2,c5,NA,1.0,1
51.8,108.0,4.4,5.2,c1,2.0,0.0,0
41.400000000000006,68.0,3.5,6.5,c4,4.0,0.0,1
53.3,115.0,3.4000000000000004,5.2,c2,3.0,0.0,0
50.6,55.0,2.5,-9.2,NA,3.0,0.0,0
39.7,61.0,0.6000000000000001,-1.6,c2,4.0,0.0,0
49.7,116.0,4.3,4.0,c3,2.0,0.0,0
49.5,123.0,7.300000000000001,-4.1000000000000005,c1,4.0,1.0,1
64.5,124.0,5.300000000000001,1.8,c3,2.0,0.0,0
NA,118.0,-1.5,-3.3000000000000003,c2,5.0,1.0,1
50.3,111.0,-0.9,-7.6,c3,5.0,0.0,0
52.2,122.0,2.9000000000000004,-3.2,c1,3.0,1.0,1
50.5,96.0,-4.2,0.4,c1,2.0,1.0,1
48.5,71.0,2.5,-14.6,c1,2.0,0.0,0
41.5,96.0,5.7,4.5,c1,5.0,0.0,1
49.0,151.0,3.9,6.7,c3,2.0,1.0,0
44.2,65.0,1.1,-0.8,c2,4.0,1.0,0
40.2,80.0,NA,8.4,c3,3.0,1.0,0
54.3,97.0,-1.2000000000000002,-4.4,c3,5.0,0.0,1
53.3,171.0,2.8000000000000003,-3.0,c1,3.0,0.0,1
35.9,50.0,0.8,-0.9,c4,3.0,1.0,0
49.2,94.0,4.1000000000000005,0.3,c3,1.0,NA,0
58.1,104.0,-0.6000000000000001,-4.6000000000000005,c1,5.0,1.0,1
58.6,81.0,-1.4,-3.6,c2,3.0,1.0,1
58.400000000000006,79.0,5.2,-0.4,c2,3.0,0.0,1
NA,116.0,6.7,0.7000000000000001,c2,1.0,0.0,0
43.400000000000006,108.0,4.800000000000001,-2.2,c2,4.0,0.0,1
41.5,71.0,5.5,5.0,c2,3.0,0.0,1
52.900000000000006,143.0,5.2,-1.3,c2,3.0,0.0,0
53.2,45.0,0.7000000000000001,NA,c2,3.0,0.0,0
NA,84.0,4.9,-1.9,c2,3.0,NA,1
59.0,93.0,5.4,4.0,c3,4.0,0.0,0
49.1,98.0,4.3,5.0,c1,2.0,0.0,1
40.2,71.0,1.0,2.5,c1,5.0,0.0,0
47.6,91.0,2.7,1.7000000000000002,c2,NA,0.0,0
51.900000000000006,116.0,-0.2,0.5,c2,3.0,1.0,1
48.5,137.0,3.0,0.8,c2,4.0,0.0,0
45.5,114.0,5.4,5.1000000000000005,c3,5.0,0.0,0
52.2,NA,5.0,4.6000000000000005,c1,2.0,1.0,1
46.1,91.0,-3.7,-8.0,c3,4.0,0.0,0
45.1,122.0,-0.4,-6.5,c2,4.0,NA,1
52.7,155.0,-3.3000000000000003,1.2000000000000002,c2,4.0,0.0,1
46.900000000000006,112.0,1.5,0.3,c2,5.0,0.0,1
52.1,90.0,-0.8,2.2,c3,2.0,0.0,0
52.3,111.0,2.7,-3.9,c3,4.0,1.0,0
41.0,101.0,1.7000000000000002,-1.8,c4,5.0,0.0,1
46.3,79.0,-2.7,-9.8,c2,3.0,0.0,0
61.7,143.0,3.0,3.8,c5,4.0,0.0,0
40.900000000000006,92.0,-4.2,-7.9,c5,2.0,1.0,1
33.2,103.0,2.0,-2.2,c1,2.0,1.0,1
35.300000000000004,49.0,1.4,7.9,c4,2.0,0.0,1
50.400000000000006,54.0,-3.9,-2.2,c2,1.0,0.0,1
50.400000000000006,90.0,-2.2,-0.8,c5,3.0,0.0,1
49.2,99.0,4.800000000000001,-2.5,c5,5.0,0.0,1
59.900000000000006,68.0,-1.6,-10.9,c2,2.0,1.0,0
28.8,48.0,-0.7000000000000001,1.9,c1,1.0,1.0,0
53.3,140.0,-0.8,-11.8,c3,2.0,0.0,0
62.7,136.0,0.2,-3.5,c2,4.0,0.0,0
41.1,89.0,4.0,-1.6,c3,3.0,0.0,0
47.1,67.0,-0.2,-5.7,c2,4.0,1.0,0
44.1,124.0,-2.8000000000000003,-6.0,c2,2.0,0.0,0
43.0,77.0,-1.4,-7.300000000000001,c2,3.0,1.0,0
47.5,99.0,4.4,-2.9000000000000004,c3,4.0,0.0,0
61.6,131.0,-1.4,-1.8,c3,4.0,1.0,0
64.9,130.0,3.9,6.300000000000001,c3,4.0,0.0,0
47.5,136.0,1.3,-7.800000000000001,c4,5.0,0.0,1
65.4,142.0,3.5,2.2,c3,1.0,0.0,0
50.400000000000006,110.0,-0.4,0.4,c2,3.0,0.0,1
64.2,122.0,-0.6000000000000001,-0.3,c1,3.0,0.0,0
49.400000000000006,111.0,4.1000000000000005,1.0,c2,5.0,1.0,1
51.2,97.0,-4.6000000000000005,-8.200000000000001,c2,3.0,1.0,1
